physics_tick,simulation_time_s,body_name,role,obstacle_pair_active,persistent_or_penetrating,body_collision,source,reason
12297,102.475,base_link,BODY,False,False,False,body_contacts.jsonl,
12298,102.48333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12299,102.49166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
12300,102.5,base_link,BODY,False,False,False,body_contacts.jsonl,
12301,102.50833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12302,102.51666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12303,102.52499999999999,base_link,BODY,False,False,False,body_contacts.jsonl,
12304,102.53333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12305,102.54166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12306,102.55,base_link,BODY,False,False,False,body_contacts.jsonl,
12307,102.55833333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
12308,102.56666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
12309,102.575,base_link,BODY,False,False,False,body_contacts.jsonl,
12310,102.58333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12311,102.59166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12312,102.6,base_link,BODY,False,False,False,body_contacts.jsonl,
12313,102.60833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12314,102.61666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
12315,102.625,base_link,BODY,False,False,False,body_contacts.jsonl,
12316,102.63333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12317,102.64166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12318,102.64999999999999,base_link,BODY,False,False,False,body_contacts.jsonl,
12319,102.65833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12320,102.66666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12321,102.675,base_link,BODY,False,False,False,body_contacts.jsonl,
12322,102.68333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
12323,102.69166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
12324,102.7,base_link,BODY,False,False,False,body_contacts.jsonl,
12325,102.70833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12326,102.71666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12327,102.725,base_link,BODY,False,False,False,body_contacts.jsonl,
12328,102.73333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12329,102.74166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
12330,102.75,base_link,BODY,False,False,False,body_contacts.jsonl,
12331,102.75833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12332,102.76666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12333,102.77499999999999,base_link,BODY,False,False,False,body_contacts.jsonl,
12334,102.78333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12335,102.79166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12336,102.8,base_link,BODY,False,False,False,body_contacts.jsonl,
12337,102.80833333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
12338,102.81666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
12339,102.825,base_link,BODY,False,False,False,body_contacts.jsonl,
12340,102.83333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12341,102.84166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12342,102.85,base_link,BODY,False,False,False,body_contacts.jsonl,
12343,102.85833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12344,102.86666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
12345,102.875,base_link,BODY,False,False,False,body_contacts.jsonl,
12346,102.88333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12347,102.89166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12348,102.89999999999999,base_link,BODY,False,False,False,body_contacts.jsonl,
12349,102.90833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12350,102.91666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12351,102.925,base_link,BODY,False,False,False,body_contacts.jsonl,
12352,102.93333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
12353,102.94166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
12354,102.95,base_link,BODY,False,False,False,body_contacts.jsonl,
12355,102.95833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12356,102.96666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12357,102.975,base_link,BODY,False,False,False,body_contacts.jsonl,
12358,102.98333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12359,102.99166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
12360,103.0,base_link,BODY,False,False,False,body_contacts.jsonl,
12361,103.00833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12362,103.01666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12363,103.02499999999999,base_link,BODY,False,False,False,body_contacts.jsonl,
12364,103.03333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12365,103.04166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12366,103.05,base_link,BODY,False,False,False,body_contacts.jsonl,
12367,103.05833333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
12368,103.06666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
12369,103.075,base_link,BODY,False,False,False,body_contacts.jsonl,
12370,103.08333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12371,103.09166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12372,103.1,base_link,BODY,False,False,False,body_contacts.jsonl,
12373,103.10833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12374,103.11666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
12375,103.125,base_link,BODY,False,False,False,body_contacts.jsonl,
12376,103.13333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12377,103.14166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12378,103.14999999999999,base_link,BODY,False,False,False,body_contacts.jsonl,
12379,103.15833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12380,103.16666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12381,103.175,base_link,BODY,False,False,False,body_contacts.jsonl,
12382,103.18333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
12383,103.19166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
12384,103.2,base_link,BODY,False,False,False,body_contacts.jsonl,
12385,103.20833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12386,103.21666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12387,103.225,base_link,BODY,False,False,False,body_contacts.jsonl,
12388,103.23333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12389,103.24166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
12390,103.25,base_link,BODY,False,False,False,body_contacts.jsonl,
12391,103.25833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12392,103.26666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12393,103.27499999999999,base_link,BODY,False,False,False,body_contacts.jsonl,
12394,103.28333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12395,103.29166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12396,103.3,base_link,BODY,False,False,False,body_contacts.jsonl,
12397,103.30833333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
12398,103.31666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
12399,103.325,base_link,BODY,False,False,False,body_contacts.jsonl,
12400,103.33333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12401,103.34166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12402,103.35,base_link,BODY,False,False,False,body_contacts.jsonl,
12403,103.35833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12404,103.36666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
12405,103.375,base_link,BODY,False,False,False,body_contacts.jsonl,
12406,103.38333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12407,103.39166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12408,103.39999999999999,base_link,BODY,False,False,False,body_contacts.jsonl,
12409,103.40833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12410,103.41666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12411,103.425,base_link,BODY,False,False,False,body_contacts.jsonl,
12412,103.43333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
12413,103.44166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
12414,103.45,base_link,BODY,False,False,False,body_contacts.jsonl,
12415,103.45833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12416,103.46666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12417,103.475,base_link,BODY,False,False,False,body_contacts.jsonl,
12418,103.48333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12419,103.49166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
12420,103.5,base_link,BODY,False,False,False,body_contacts.jsonl,
12421,103.50833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12422,103.51666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12423,103.52499999999999,base_link,BODY,False,False,False,body_contacts.jsonl,
12424,103.53333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12425,103.54166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12426,103.55,base_link,BODY,False,False,False,body_contacts.jsonl,
12427,103.55833333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
12428,103.56666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
12429,103.575,base_link,BODY,False,False,False,body_contacts.jsonl,
12430,103.58333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12431,103.59166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12432,103.6,base_link,BODY,False,False,False,body_contacts.jsonl,
12433,103.60833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12434,103.61666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
12435,103.625,base_link,BODY,False,False,False,body_contacts.jsonl,
12436,103.63333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12437,103.64166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12438,103.64999999999999,base_link,BODY,False,False,False,body_contacts.jsonl,
12439,103.65833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12440,103.66666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12441,103.675,base_link,BODY,False,False,False,body_contacts.jsonl,
12442,103.68333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
12443,103.69166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
12444,103.7,base_link,BODY,False,False,False,body_contacts.jsonl,
12445,103.70833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12446,103.71666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12447,103.725,base_link,BODY,False,False,False,body_contacts.jsonl,
12448,103.73333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12449,103.74166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
12450,103.75,base_link,BODY,False,False,False,body_contacts.jsonl,
12451,103.75833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12452,103.76666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12453,103.77499999999999,base_link,BODY,False,False,False,body_contacts.jsonl,
12454,103.78333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12455,103.79166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12456,103.8,base_link,BODY,False,False,False,body_contacts.jsonl,
12457,103.80833333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
12458,103.81666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
12459,103.825,base_link,BODY,False,False,False,body_contacts.jsonl,
12460,103.83333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12461,103.84166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12462,103.85,base_link,BODY,False,False,False,body_contacts.jsonl,
12463,103.85833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12464,103.86666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
12465,103.875,base_link,BODY,False,False,False,body_contacts.jsonl,
12466,103.88333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12467,103.89166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12468,103.89999999999999,base_link,BODY,False,False,False,body_contacts.jsonl,
12469,103.90833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12470,103.91666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12471,103.925,base_link,BODY,False,False,False,body_contacts.jsonl,
12472,103.93333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
12473,103.94166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
12474,103.95,base_link,BODY,False,False,False,body_contacts.jsonl,
12475,103.95833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12476,103.96666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12477,103.975,base_link,BODY,False,False,False,body_contacts.jsonl,
12478,103.98333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12479,103.99166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
12480,104.0,base_link,BODY,False,False,False,body_contacts.jsonl,
12481,104.00833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12482,104.01666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12483,104.02499999999999,base_link,BODY,False,False,False,body_contacts.jsonl,
12484,104.03333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12485,104.04166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12486,104.05,base_link,BODY,False,False,False,body_contacts.jsonl,
12487,104.05833333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
12488,104.06666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
12489,104.075,base_link,BODY,False,False,False,body_contacts.jsonl,
12490,104.08333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12491,104.09166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12492,104.1,base_link,BODY,False,False,False,body_contacts.jsonl,
12493,104.10833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12494,104.11666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
12495,104.125,base_link,BODY,False,False,False,body_contacts.jsonl,
12496,104.13333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
